tier,block_id,scenario_id,model_condition,branch,replay_type,max_trace_abs_diff,abs_diff_terminal_soc_kwh,abs_diff_terminal_signed_error_kwh,abs_diff_terminal_absolute_error_kwh,abs_diff_total_violation_energy,abs_diff_action_energy_kwh,abs_diff_physical_cost_usd,all_flag_matches,match_dynamic_constraints_ok,match_engineering_feasible,match_strict_feasible,match_violation_interval_count
F1,e2bv2_18a7375daa96cf6a350e,v2e2_d6ba00286f170447ebbf,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_18a7375daa96cf6a350e,v2e2_d6ba00286f170447ebbf,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_18a7375daa96cf6a350e,v2e2_d6ba00286f170447ebbf,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_18a7375daa96cf6a350e,v2e2_d6ba00286f170447ebbf,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1982c6e473319f2a8a6b,v2e2_aa86ae40329fa58392a5,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1982c6e473319f2a8a6b,v2e2_aa86ae40329fa58392a5,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1982c6e473319f2a8a6b,v2e2_aa86ae40329fa58392a5,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1982c6e473319f2a8a6b,v2e2_aa86ae40329fa58392a5,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1982c6e473319f2a8a6b,v2e2_aa86ae40329fa58392a5,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1982c6e473319f2a8a6b,v2e2_aa86ae40329fa58392a5,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1982c6e473319f2a8a6b,v2e2_aa86ae40329fa58392a5,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1982c6e473319f2a8a6b,v2e2_aa86ae40329fa58392a5,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1a5a7a43da5111b0cfaa,v2e2_20534de655a33fde87ca,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1a5a7a43da5111b0cfaa,v2e2_20534de655a33fde87ca,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1a5a7a43da5111b0cfaa,v2e2_20534de655a33fde87ca,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1a5a7a43da5111b0cfaa,v2e2_20534de655a33fde87ca,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1a5a7a43da5111b0cfaa,v2e2_20534de655a33fde87ca,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1a5a7a43da5111b0cfaa,v2e2_20534de655a33fde87ca,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1a5a7a43da5111b0cfaa,v2e2_20534de655a33fde87ca,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1a5a7a43da5111b0cfaa,v2e2_20534de655a33fde87ca,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1cf79f85c896ff137766,v2e2_ea69a5744fe4489919e6,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1cf79f85c896ff137766,v2e2_ea69a5744fe4489919e6,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1cf79f85c896ff137766,v2e2_ea69a5744fe4489919e6,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1cf79f85c896ff137766,v2e2_ea69a5744fe4489919e6,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1cf79f85c896ff137766,v2e2_ea69a5744fe4489919e6,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1cf79f85c896ff137766,v2e2_ea69a5744fe4489919e6,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1cf79f85c896ff137766,v2e2_ea69a5744fe4489919e6,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1cf79f85c896ff137766,v2e2_ea69a5744fe4489919e6,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1d70637db8f666877223,v2e2_57ed2833756fcc2a81f4,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1d70637db8f666877223,v2e2_57ed2833756fcc2a81f4,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1d70637db8f666877223,v2e2_57ed2833756fcc2a81f4,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1d70637db8f666877223,v2e2_57ed2833756fcc2a81f4,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1d70637db8f666877223,v2e2_57ed2833756fcc2a81f4,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1d70637db8f666877223,v2e2_57ed2833756fcc2a81f4,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1d70637db8f666877223,v2e2_57ed2833756fcc2a81f4,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_1d70637db8f666877223,v2e2_57ed2833756fcc2a81f4,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_23fc96e4a29a7c7a9cd1,v2e2_aa86ae40329fa58392a5,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_23fc96e4a29a7c7a9cd1,v2e2_aa86ae40329fa58392a5,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_23fc96e4a29a7c7a9cd1,v2e2_aa86ae40329fa58392a5,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_23fc96e4a29a7c7a9cd1,v2e2_aa86ae40329fa58392a5,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_23fc96e4a29a7c7a9cd1,v2e2_aa86ae40329fa58392a5,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_23fc96e4a29a7c7a9cd1,v2e2_aa86ae40329fa58392a5,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_23fc96e4a29a7c7a9cd1,v2e2_aa86ae40329fa58392a5,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_23fc96e4a29a7c7a9cd1,v2e2_aa86ae40329fa58392a5,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_24e2ae5e5c519929b6c8,v2e2_c577765fa5c45c1fea7a,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_24e2ae5e5c519929b6c8,v2e2_c577765fa5c45c1fea7a,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_24e2ae5e5c519929b6c8,v2e2_c577765fa5c45c1fea7a,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_24e2ae5e5c519929b6c8,v2e2_c577765fa5c45c1fea7a,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_24e2ae5e5c519929b6c8,v2e2_c577765fa5c45c1fea7a,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_24e2ae5e5c519929b6c8,v2e2_c577765fa5c45c1fea7a,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_24e2ae5e5c519929b6c8,v2e2_c577765fa5c45c1fea7a,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_24e2ae5e5c519929b6c8,v2e2_c577765fa5c45c1fea7a,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2c6257569fb5f1aff24d,v2e2_d6701d548a93409fed9a,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2c6257569fb5f1aff24d,v2e2_d6701d548a93409fed9a,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2c6257569fb5f1aff24d,v2e2_d6701d548a93409fed9a,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2c6257569fb5f1aff24d,v2e2_d6701d548a93409fed9a,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2c6257569fb5f1aff24d,v2e2_d6701d548a93409fed9a,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2c6257569fb5f1aff24d,v2e2_d6701d548a93409fed9a,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2c6257569fb5f1aff24d,v2e2_d6701d548a93409fed9a,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2c6257569fb5f1aff24d,v2e2_d6701d548a93409fed9a,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2f0883e2ab2a12912abc,v2e2_a614c009acc530c12890,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2f0883e2ab2a12912abc,v2e2_a614c009acc530c12890,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2f0883e2ab2a12912abc,v2e2_a614c009acc530c12890,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2f0883e2ab2a12912abc,v2e2_a614c009acc530c12890,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2f0883e2ab2a12912abc,v2e2_a614c009acc530c12890,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2f0883e2ab2a12912abc,v2e2_a614c009acc530c12890,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2f0883e2ab2a12912abc,v2e2_a614c009acc530c12890,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_2f0883e2ab2a12912abc,v2e2_a614c009acc530c12890,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_32930730a64400f50094,v2e2_cd47662d04581b339960,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_32930730a64400f50094,v2e2_cd47662d04581b339960,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_32930730a64400f50094,v2e2_cd47662d04581b339960,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_32930730a64400f50094,v2e2_cd47662d04581b339960,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_32930730a64400f50094,v2e2_cd47662d04581b339960,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_32930730a64400f50094,v2e2_cd47662d04581b339960,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_32930730a64400f50094,v2e2_cd47662d04581b339960,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_32930730a64400f50094,v2e2_cd47662d04581b339960,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_330204dda0af85f3081c,v2e2_e6c8a896df3972a400a6,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_330204dda0af85f3081c,v2e2_e6c8a896df3972a400a6,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_330204dda0af85f3081c,v2e2_e6c8a896df3972a400a6,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_330204dda0af85f3081c,v2e2_e6c8a896df3972a400a6,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_330204dda0af85f3081c,v2e2_e6c8a896df3972a400a6,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_330204dda0af85f3081c,v2e2_e6c8a896df3972a400a6,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_330204dda0af85f3081c,v2e2_e6c8a896df3972a400a6,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_330204dda0af85f3081c,v2e2_e6c8a896df3972a400a6,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_36c9ee18183bf93dcc42,v2e2_689fd81bd1f3eec1e27d,deepseek_formal,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_36c9ee18183bf93dcc42,v2e2_689fd81bd1f3eec1e27d,deepseek_formal,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_36c9ee18183bf93dcc42,v2e2_689fd81bd1f3eec1e27d,deepseek_formal,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_36c9ee18183bf93dcc42,v2e2_689fd81bd1f3eec1e27d,deepseek_formal,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_36c9ee18183bf93dcc42,v2e2_689fd81bd1f3eec1e27d,deepseek_formal,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_36c9ee18183bf93dcc42,v2e2_689fd81bd1f3eec1e27d,deepseek_formal,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_36c9ee18183bf93dcc42,v2e2_689fd81bd1f3eec1e27d,deepseek_formal,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_36c9ee18183bf93dcc42,v2e2_689fd81bd1f3eec1e27d,deepseek_formal,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_385ceed2777d1604128f,v2e2_20534de655a33fde87ca,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_385ceed2777d1604128f,v2e2_20534de655a33fde87ca,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_385ceed2777d1604128f,v2e2_20534de655a33fde87ca,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_385ceed2777d1604128f,v2e2_20534de655a33fde87ca,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_385ceed2777d1604128f,v2e2_20534de655a33fde87ca,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_385ceed2777d1604128f,v2e2_20534de655a33fde87ca,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_385ceed2777d1604128f,v2e2_20534de655a33fde87ca,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_385ceed2777d1604128f,v2e2_20534de655a33fde87ca,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_398c1bf0d35d9c1f454a,v2e2_1a991ca6b21c0ed79241,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_398c1bf0d35d9c1f454a,v2e2_1a991ca6b21c0ed79241,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_398c1bf0d35d9c1f454a,v2e2_1a991ca6b21c0ed79241,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_398c1bf0d35d9c1f454a,v2e2_1a991ca6b21c0ed79241,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_398c1bf0d35d9c1f454a,v2e2_1a991ca6b21c0ed79241,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_398c1bf0d35d9c1f454a,v2e2_1a991ca6b21c0ed79241,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_398c1bf0d35d9c1f454a,v2e2_1a991ca6b21c0ed79241,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_398c1bf0d35d9c1f454a,v2e2_1a991ca6b21c0ed79241,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_3da8226505438a5134d6,v2e2_c9b994f593c92dd9efa9,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_3da8226505438a5134d6,v2e2_c9b994f593c92dd9efa9,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_3da8226505438a5134d6,v2e2_c9b994f593c92dd9efa9,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_3da8226505438a5134d6,v2e2_c9b994f593c92dd9efa9,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_3da8226505438a5134d6,v2e2_c9b994f593c92dd9efa9,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_3da8226505438a5134d6,v2e2_c9b994f593c92dd9efa9,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_3da8226505438a5134d6,v2e2_c9b994f593c92dd9efa9,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_3da8226505438a5134d6,v2e2_c9b994f593c92dd9efa9,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_424b6f1c95155ed9ff19,v2e2_e87de31d325befcf7b51,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_424b6f1c95155ed9ff19,v2e2_e87de31d325befcf7b51,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_424b6f1c95155ed9ff19,v2e2_e87de31d325befcf7b51,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_424b6f1c95155ed9ff19,v2e2_e87de31d325befcf7b51,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_424b6f1c95155ed9ff19,v2e2_e87de31d325befcf7b51,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_424b6f1c95155ed9ff19,v2e2_e87de31d325befcf7b51,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_424b6f1c95155ed9ff19,v2e2_e87de31d325befcf7b51,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_424b6f1c95155ed9ff19,v2e2_e87de31d325befcf7b51,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_42d0ed676d84fe8872c3,v2e2_a26fd019af93d45104b8,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_42d0ed676d84fe8872c3,v2e2_a26fd019af93d45104b8,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_42d0ed676d84fe8872c3,v2e2_a26fd019af93d45104b8,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_42d0ed676d84fe8872c3,v2e2_a26fd019af93d45104b8,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_42d0ed676d84fe8872c3,v2e2_a26fd019af93d45104b8,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_42d0ed676d84fe8872c3,v2e2_a26fd019af93d45104b8,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_42d0ed676d84fe8872c3,v2e2_a26fd019af93d45104b8,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_42d0ed676d84fe8872c3,v2e2_a26fd019af93d45104b8,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_473314a8a15ab0e70264,v2e2_7b2e0628b0d7b7a4badd,qwen_flash,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_473314a8a15ab0e70264,v2e2_7b2e0628b0d7b7a4badd,qwen_flash,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_473314a8a15ab0e70264,v2e2_7b2e0628b0d7b7a4badd,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_473314a8a15ab0e70264,v2e2_7b2e0628b0d7b7a4badd,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_473314a8a15ab0e70264,v2e2_7b2e0628b0d7b7a4badd,qwen_flash,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_473314a8a15ab0e70264,v2e2_7b2e0628b0d7b7a4badd,qwen_flash,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_473314a8a15ab0e70264,v2e2_7b2e0628b0d7b7a4badd,qwen_flash,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_473314a8a15ab0e70264,v2e2_7b2e0628b0d7b7a4badd,qwen_flash,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4765d96a6c9ce28ab185,v2e2_c049d4bc657bdc82a484,qwen_flash,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
F1,e2bv2_4765d96a6c9ce28ab185,v2e2_c049d4bc657bdc82a484,qwen_flash,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
