tier,block_id,scenario_id,model_condition,branch,carrier,duplicate_index,branch_position,run_order,event_family,difficulty,season,location_id,activation_step,horizon_intervals,horizon_hours,canonical_soc_kwh,stale_soc_kwh,soc_gap_signed_kwh,soc_gap_abs_kwh,soc_gap_direction,divergence_kwh,parsed,action_digest,action_energy_kwh,exact_zero,nontrivial_1kwh,nontrivial_5kwh,nontrivial_10kwh,carrier_consistent_raw_feasible,authoritative_raw_feasible,carrier_power_violation_any,carrier_power_violation_peak_kw,carrier_power_violation_energy_kwh,carrier_soc_lower_violation_any,carrier_soc_lower_violation_peak_kwh,carrier_soc_lower_violation_sum_kwh_steps,carrier_soc_upper_violation_any,carrier_soc_upper_violation_peak_kwh,carrier_soc_upper_violation_sum_kwh_steps,carrier_export_violation_any,carrier_export_violation_peak_kw,carrier_export_violation_energy_kwh,carrier_terminal_violation_any,carrier_terminal_absolute_error_kwh,carrier_terminal_signed_error_kwh,carrier_violation_interval_count,carrier_total_violation_energy,carrier_dynamic_constraints_ok,carrier_engineering_feasible,carrier_physical_cost_usd,authoritative_power_violation_any,authoritative_power_violation_peak_kw,authoritative_power_violation_energy_kwh,authoritative_soc_lower_violation_any,authoritative_soc_lower_violation_peak_kwh,authoritative_soc_lower_violation_sum_kwh_steps,authoritative_soc_upper_violation_any,authoritative_soc_upper_violation_peak_kwh,authoritative_soc_upper_violation_sum_kwh_steps,authoritative_export_violation_any,authoritative_export_violation_peak_kw,authoritative_export_violation_energy_kwh,authoritative_terminal_violation_any,authoritative_terminal_absolute_error_kwh,authoritative_terminal_signed_error_kwh,authoritative_violation_interval_count,authoritative_total_violation_energy,authoritative_dynamic_constraints_ok,authoritative_engineering_feasible,authoritative_physical_cost_usd,returned_model,system_fingerprint,prompt_sha256,request_payload_sha256,attempt_count,latency_seconds,request_sent_utc,response_received_utc,request_start_epoch,response_end_epoch
QWEN37_F0,qwen37f0_67ef0b505bfbf7ac9d4b,v2e2_b7e962716394d888d563,qwen37_plus_direct,S1,stale,1,4,67,forecast_revision,easy,autumn,sacramento,5,91,22.75,150.0,250.0,-100.0,100.0,canonical_lower,100.0,True,918246868d17cbd03a144a3c7c589fa5c8f1d110ca61b465767dfb46d5f5a368,74.61999999999999,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,4.111000000000331,-4.111000000000331,0,0.0,True,False,501.0986741018396,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,104.11100000000033,-104.11100000000033,0,0.0,True,False,501.0986741018396,qwen3.7-plus,,231d98336d163e414b9b628d16a6c7fc0a0908f1f366ac3f391b14626ccbad73,b6ccb82973e703fdc6d716d9e817d2790553027026f307568e8b862f7cdb3e8c,1,6.525678,2026-08-26T14:14:33.434958+00:00,2026-08-26T14:14:39.960636+00:00,1787753673.434958,1787753679.960636
QWEN37_F0,qwen37f0_6937c71adb8cfb278b77,v2e2_7f938d120000eec26457,qwen37_plus_direct,C2,canonical,2,1,38,battery_capacity_derating,easy,summer,los_angeles,8,88,22.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,True,87af7c9594fbbf378c7b632cc9c2211b59b3a31d837085d1c6ada581aca4d767,374.9900000000001,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,71.24049999999932,662.9563124999868,False,0.0,0.0,True,206.24049999999932,206.24049999999932,18,662.9563124999868,False,False,289.80734670668807,False,0.0,0.0,False,0.0,0.0,True,71.24049999999932,662.9563124999868,False,0.0,0.0,True,206.24049999999932,206.24049999999932,18,662.9563124999868,False,False,289.80734670668807,qwen3.7-plus,,3ac7dca69ec580410d81ad7b3a745ee1fe064298869898efbadc3c08f2429607,be04fa3a1d8ebf73035a0d2e48bd86edc4e00c41a11e1a7b51e421f647842dda,1,2.006706,2026-08-26T14:13:57.010512+00:00,2026-08-26T14:13:59.017218+00:00,1787753637.010512,1787753639.017218
QWEN37_F0,qwen37f0_6937c71adb8cfb278b77,v2e2_7f938d120000eec26457,qwen37_plus_direct,S2,stale,2,2,38,battery_capacity_derating,easy,summer,los_angeles,8,88,22.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,True,0cee576cabf4af7203bfbc493c1169cefa69e7bf8600ffdbc6ab9b8ad6fcd25b,22.0,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,54.099999999999,-54.099999999999,0,0.0,True,False,271.6920382145891,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,129.099999999999,-129.099999999999,0,0.0,True,False,271.6920382145891,qwen3.7-plus,,23e08dc3506247d3b38032b27d4f42c731dbb77613fdbf19d9814a3372f07ed6,4ad75ee4a1abafe449fd1a27752a7d145e5d9ed6058b67d69b0058731184ae53,1,1.415658,2026-08-26T14:13:59.043176+00:00,2026-08-26T14:14:00.458834+00:00,1787753639.043176,1787753640.458834
QWEN37_F0,qwen37f0_6937c71adb8cfb278b77,v2e2_7f938d120000eec26457,qwen37_plus_direct,C1,canonical,1,3,38,battery_capacity_derating,easy,summer,los_angeles,8,88,22.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,True,25addb9a3b409b662a756f476b9715de2c573b8f829545d4df99595de5147f5a,379.28000000000003,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,75.31599999999935,730.8444999999854,False,0.0,0.0,True,210.31599999999935,210.31599999999935,19,730.8444999999854,False,False,290.027507825788,False,0.0,0.0,False,0.0,0.0,True,75.31599999999935,730.8444999999854,False,0.0,0.0,True,210.31599999999935,210.31599999999935,19,730.8444999999854,False,False,290.027507825788,qwen3.7-plus,,3ac7dca69ec580410d81ad7b3a745ee1fe064298869898efbadc3c08f2429607,be04fa3a1d8ebf73035a0d2e48bd86edc4e00c41a11e1a7b51e421f647842dda,1,1.81647,2026-08-26T14:14:00.489221+00:00,2026-08-26T14:14:02.305691+00:00,1787753640.489221,1787753642.305691
QWEN37_F0,qwen37f0_6937c71adb8cfb278b77,v2e2_7f938d120000eec26457,qwen37_plus_direct,S1,stale,1,4,38,battery_capacity_derating,easy,summer,los_angeles,8,88,22.0,175.0,250.0,-75.0,75.0,canonical_lower,75.0,True,87af7c9594fbbf378c7b632cc9c2211b59b3a31d837085d1c6ada581aca4d767,374.9900000000001,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,146.24049999999988,2714.8056249999745,False,0.0,0.0,True,281.2404999999999,281.2404999999999,37,2714.8056249999745,False,False,289.80734670668807,False,0.0,0.0,False,0.0,0.0,True,71.24049999999932,662.9563124999868,False,0.0,0.0,True,206.24049999999932,206.24049999999932,18,662.9563124999868,False,False,289.80734670668807,qwen3.7-plus,,23e08dc3506247d3b38032b27d4f42c731dbb77613fdbf19d9814a3372f07ed6,4ad75ee4a1abafe449fd1a27752a7d145e5d9ed6058b67d69b0058731184ae53,1,1.741217,2026-08-26T14:14:02.335267+00:00,2026-08-26T14:14:04.076484+00:00,1787753642.335267,1787753644.076484
QWEN37_F0,qwen37f0_6a190c0d081e6b1e37f7,v2e2_20534de655a33fde87ca,qwen37_plus_direct,S2,stale,2,1,73,export_limit_update,easy,summer,los_angeles,4,92,23.0,150.0,250.0,-100.0,100.0,canonical_lower,100.0,True,23cd904e05dc77458353892d5f14d947eba44b207c53c72781ee8e10c1307fa8,37.48999999999998,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,39.38449999999807,-39.38449999999807,0,0.0,True,False,294.2264430383895,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,139.38450000000023,-139.38450000000023,0,0.0,True,False,294.2264430383895,qwen3.7-plus,,7ea6855a1a1623864cb4fb3a53536cb09bbda62fa94448c2fc52f2547a6fece9,bd618422efe944c2c9411248966e44e5dc3576d4800a4ac27137ad1213ce309b,1,1.386556,2026-08-26T14:14:31.343172+00:00,2026-08-26T14:14:32.729728+00:00,1787753671.343172,1787753672.729728
QWEN37_F0,qwen37f0_6a190c0d081e6b1e37f7,v2e2_20534de655a33fde87ca,qwen37_plus_direct,C1,canonical,1,2,73,export_limit_update,easy,summer,los_angeles,4,92,23.0,150.0,250.0,-100.0,100.0,canonical_lower,100.0,True,ccdafca388b7730f5fdf2bc7ed6f34f4b879dd4084eb5f1192dae62e8d5d68eb,43.8095238095238,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,133.38095238095138,-133.38095238095138,0,0.0,True,False,294.58076410182275,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,133.38095238095138,-133.38095238095138,0,0.0,True,False,294.58076410182275,qwen3.7-plus,,b631f883abf68d0eef58e652134ef7a2a544788885e29001ee2e20cce164c477,63093b6e23b15b648f2749dad8d18f5ebd054e3838700c59a2b24d07f616f55e,1,1.369813,2026-08-26T14:14:32.761562+00:00,2026-08-26T14:14:34.131375+00:00,1787753672.761562,1787753674.131375
QWEN37_F0,qwen37f0_6a190c0d081e6b1e37f7,v2e2_20534de655a33fde87ca,qwen37_plus_direct,S1,stale,1,3,73,export_limit_update,easy,summer,los_angeles,4,92,23.0,150.0,250.0,-100.0,100.0,canonical_lower,100.0,True,d0562ce92b34363e8965c738451f51757008731e906ad1e4bf46d1d139a93bf9,74.97999999999996,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,3.76900000000046,-3.76900000000046,0,0.0,True,False,296.32842050828907,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,False,0.0,0.0,True,103.76900000000046,-103.76900000000046,0,0.0,True,False,296.32842050828907,qwen3.7-plus,,7ea6855a1a1623864cb4fb3a53536cb09bbda62fa94448c2fc52f2547a6fece9,bd618422efe944c2c9411248966e44e5dc3576d4800a4ac27137ad1213ce309b,1,1.600499,2026-08-26T14:14:34.161441+00:00,2026-08-26T14:14:35.761940+00:00,1787753674.161441,1787753675.76194
QWEN37_F0,qwen37f0_6a190c0d081e6b1e37f7,v2e2_20534de655a33fde87ca,qwen37_plus_direct,C2,canonical,2,4,73,export_limit_update,easy,summer,los_angeles,4,92,23.0,150.0,250.0,-100.0,100.0,canonical_lower,100.0,True,33b111c74b228d1d7897dca311e3f5495381b8fea52ce73208c45b4cb34418db,437.0,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,65.14999999999964,503.43749999998994,False,0.0,0.0,True,240.14999999999964,240.14999999999964,15,503.43749999998994,False,False,316.6260434384893,False,0.0,0.0,False,0.0,0.0,True,65.14999999999964,503.43749999998994,False,0.0,0.0,True,240.14999999999964,240.14999999999964,15,503.43749999998994,False,False,316.6260434384893,qwen3.7-plus,,b631f883abf68d0eef58e652134ef7a2a544788885e29001ee2e20cce164c477,63093b6e23b15b648f2749dad8d18f5ebd054e3838700c59a2b24d07f616f55e,1,6.110777,2026-08-26T14:14:35.792168+00:00,2026-08-26T14:14:41.902945+00:00,1787753675.792168,1787753681.902945
QWEN37_F0,qwen37f0_790d8a3bd0010dd2deb7,v2e2_16c288d882ac6a326385,qwen37_plus_direct,C1,canonical,1,1,70,battery_capacity_derating,easy,spring,fresno,4,92,23.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,3f5cc92084a1725589c960c4764b6669c38a4fe44f353a76f03fc803fdf0389c,310.5,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,34.975000000001046,208.38125000001088,False,0.0,0.0,True,169.97500000000105,169.97500000000105,11,208.38125000001088,False,False,420.73601778692137,False,0.0,0.0,False,0.0,0.0,True,34.975000000001046,208.38125000001088,False,0.0,0.0,True,169.97500000000105,169.97500000000105,11,208.38125000001088,False,False,420.73601778692137,qwen3.7-plus,,f8528e3a094e13659d0d81703d7603f7be376948c3cbf91f2df873463a2ad4df,4f200c97a9da51f59bcbb47b20d44c609232cf17d8a28b6e169b6e409417e7d3,1,6.892906,2026-08-26T14:14:30.036791+00:00,2026-08-26T14:14:36.929697+00:00,1787753670.036791,1787753676.929697
QWEN37_F0,qwen37f0_790d8a3bd0010dd2deb7,v2e2_16c288d882ac6a326385,qwen37_plus_direct,S1,stale,1,2,70,battery_capacity_derating,easy,spring,fresno,4,92,23.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,c1ce617d1dfc52dced716a8a9100b47b3bb14ce2cabefcea2d52ab374086c447,374.90000000000003,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,146.15499999999918,2832.4012499999512,False,0.0,0.0,True,281.1549999999992,281.1549999999992,38,2832.4012499999512,False,False,424.22242944292265,False,0.0,0.0,False,0.0,0.0,True,96.15499999999872,1242.4999999999636,False,0.0,0.0,True,231.15499999999872,231.15499999999872,25,1242.4999999999636,False,False,424.22242944292265,qwen3.7-plus,,c0a6244032f8bea3bb3f20b9d272b1187f96c45c1c626ad50aebd10c7ce1ed43,7211dda8eb00c6492bc9d4cb1c76b072ac48bbc9abce76b8edf808eb7a74ae68,1,1.381422,2026-08-26T14:14:36.961710+00:00,2026-08-26T14:14:38.343132+00:00,1787753676.96171,1787753678.343132
QWEN37_F0,qwen37f0_790d8a3bd0010dd2deb7,v2e2_16c288d882ac6a326385,qwen37_plus_direct,C2,canonical,2,3,70,battery_capacity_derating,easy,spring,fresno,4,92,23.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,3f5cc92084a1725589c960c4764b6669c38a4fe44f353a76f03fc803fdf0389c,310.5,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,34.975000000001046,208.38125000001088,False,0.0,0.0,True,169.97500000000105,169.97500000000105,11,208.38125000001088,False,False,420.73601778692137,False,0.0,0.0,False,0.0,0.0,True,34.975000000001046,208.38125000001088,False,0.0,0.0,True,169.97500000000105,169.97500000000105,11,208.38125000001088,False,False,420.73601778692137,qwen3.7-plus,,f8528e3a094e13659d0d81703d7603f7be376948c3cbf91f2df873463a2ad4df,4f200c97a9da51f59bcbb47b20d44c609232cf17d8a28b6e169b6e409417e7d3,1,1.278088,2026-08-26T14:14:38.373386+00:00,2026-08-26T14:14:39.651474+00:00,1787753678.373386,1787753679.651474
QWEN37_F0,qwen37f0_790d8a3bd0010dd2deb7,v2e2_16c288d882ac6a326385,qwen37_plus_direct,S2,stale,2,4,70,battery_capacity_derating,easy,spring,fresno,4,92,23.0,200.0,250.0,-50.0,50.0,canonical_lower,50.0,True,c1ce617d1dfc52dced716a8a9100b47b3bb14ce2cabefcea2d52ab374086c447,374.90000000000003,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,146.15499999999918,2832.4012499999512,False,0.0,0.0,True,281.1549999999992,281.1549999999992,38,2832.4012499999512,False,False,424.22242944292265,False,0.0,0.0,False,0.0,0.0,True,96.15499999999872,1242.4999999999636,False,0.0,0.0,True,231.15499999999872,231.15499999999872,25,1242.4999999999636,False,False,424.22242944292265,qwen3.7-plus,,c0a6244032f8bea3bb3f20b9d272b1187f96c45c1c626ad50aebd10c7ce1ed43,7211dda8eb00c6492bc9d4cb1c76b072ac48bbc9abce76b8edf808eb7a74ae68,1,1.722338,2026-08-26T14:14:39.676765+00:00,2026-08-26T14:14:41.399103+00:00,1787753679.676765,1787753681.399103
QWEN37_F0,qwen37f0_81b93e378ed685d77d0c,v2e2_599ab783e7af2d598059,qwen37_plus_direct,C2,canonical,2,1,31,reserve_commitment_update,hard,spring,los_angeles,5,91,22.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,True,f72bb749a2ec5fe51da0e86ac561e25e004d96d08380645768afc4adbe8be69c,568.75,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,340.3125,9923.4375,False,0.0,0.0,True,515.3125,515.3125,58,9923.4375,False,False,358.39646221886557,False,0.0,0.0,False,0.0,0.0,True,340.3125,9923.4375,False,0.0,0.0,True,515.3125,515.3125,58,9923.4375,False,False,358.39646221886557,qwen3.7-plus,,f43ee7106985b33021b6cdca0501fab68f119fd367aee309090227e001eb9d44,94be664e4a31a3ba7ceaf722e93e9100d1a6dcdfd3fa968826fbe51ffa741341,1,1.528396,2026-08-26T14:13:50.963550+00:00,2026-08-26T14:13:52.491946+00:00,1787753630.96355,1787753632.491946
QWEN37_F0,qwen37f0_81b93e378ed685d77d0c,v2e2_599ab783e7af2d598059,qwen37_plus_direct,S2,stale,2,2,31,reserve_commitment_update,hard,spring,los_angeles,5,91,22.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,True,f72bb749a2ec5fe51da0e86ac561e25e004d96d08380645768afc4adbe8be69c,568.75,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,290.3125,7242.8125,False,0.0,0.0,True,465.3125,465.3125,49,7242.8125,False,False,358.39646221886557,False,0.0,0.0,False,0.0,0.0,True,340.3125,9923.4375,False,0.0,0.0,True,515.3125,515.3125,58,9923.4375,False,False,358.39646221886557,qwen3.7-plus,,b0c312733b0bb5e58a7c7d62b8c74b5909508b6eb3f5ea9f75cedae778b6fd96,a8e4f31134f462683ae42beb1d4d3b727dc4d7b6fd99ff974b58eb61748754e2,1,1.200035,2026-08-26T14:13:52.522167+00:00,2026-08-26T14:13:53.722202+00:00,1787753632.522167,1787753633.722202
QWEN37_F0,qwen37f0_81b93e378ed685d77d0c,v2e2_599ab783e7af2d598059,qwen37_plus_direct,C1,canonical,1,3,31,reserve_commitment_update,hard,spring,los_angeles,5,91,22.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,True,f72bb749a2ec5fe51da0e86ac561e25e004d96d08380645768afc4adbe8be69c,568.75,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,340.3125,9923.4375,False,0.0,0.0,True,515.3125,515.3125,58,9923.4375,False,False,358.39646221886557,False,0.0,0.0,False,0.0,0.0,True,340.3125,9923.4375,False,0.0,0.0,True,515.3125,515.3125,58,9923.4375,False,False,358.39646221886557,qwen3.7-plus,,f43ee7106985b33021b6cdca0501fab68f119fd367aee309090227e001eb9d44,94be664e4a31a3ba7ceaf722e93e9100d1a6dcdfd3fa968826fbe51ffa741341,1,1.093339,2026-08-26T14:13:53.753013+00:00,2026-08-26T14:13:54.846352+00:00,1787753633.753013,1787753634.846352
QWEN37_F0,qwen37f0_81b93e378ed685d77d0c,v2e2_599ab783e7af2d598059,qwen37_plus_direct,S1,stale,1,4,31,reserve_commitment_update,hard,spring,los_angeles,5,91,22.75,300.0,250.0,50.0,50.0,canonical_higher,50.0,True,f72bb749a2ec5fe51da0e86ac561e25e004d96d08380645768afc4adbe8be69c,568.75,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,290.3125,7242.8125,False,0.0,0.0,True,465.3125,465.3125,49,7242.8125,False,False,358.39646221886557,False,0.0,0.0,False,0.0,0.0,True,340.3125,9923.4375,False,0.0,0.0,True,515.3125,515.3125,58,9923.4375,False,False,358.39646221886557,qwen3.7-plus,,b0c312733b0bb5e58a7c7d62b8c74b5909508b6eb3f5ea9f75cedae778b6fd96,a8e4f31134f462683ae42beb1d4d3b727dc4d7b6fd99ff974b58eb61748754e2,1,1.732477,2026-08-26T14:13:54.875530+00:00,2026-08-26T14:13:56.608007+00:00,1787753634.87553,1787753636.608007
QWEN37_F0,qwen37f0_af0e8b5712f44d5eec65,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,S2,stale,2,1,30,export_limit_update,medium,autumn,san_diego,15,81,20.25,175.0,250.0,-75.0,75.0,canonical_lower,75.0,True,4c06c3aa1165d9dad15d38d0faf3ef0538d4217efce495e5100d67fd2b05e55f,860.625,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,567.59375,16243.21875,False,0.0,0.0,True,742.59375,742.59375,57,16243.21875,False,False,279.07509616723604,False,0.0,0.0,False,0.0,0.0,True,492.59375,12266.84375,False,0.0,0.0,True,667.59375,667.59375,49,12266.84375,False,False,279.07509616723604,qwen3.7-plus,,2dc9ba47e7426fbb0cc7b713e578e401940b9ee709b03d3019b5fab93a32705b,23f2c09586d50b0bf0f2e1587ffa509c963ec1ed2c1e8eae492045310dcff06d,1,2.049732,2026-08-26T14:13:49.311462+00:00,2026-08-26T14:13:51.361194+00:00,1787753629.311462,1787753631.361194
QWEN37_F0,qwen37f0_af0e8b5712f44d5eec65,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,C1,canonical,1,2,30,export_limit_update,medium,autumn,san_diego,15,81,20.25,175.0,250.0,-75.0,75.0,canonical_lower,75.0,True,bd03a00cf572bfa572c5e4f1b61c2c0bf10fcf0df33b772b88baffb721390b5f,506.25,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,155.9375,2126.25,False,0.0,0.0,True,330.9375,330.9375,27,2126.25,False,False,258.33187935473694,False,0.0,0.0,False,0.0,0.0,True,155.9375,2126.25,False,0.0,0.0,True,330.9375,330.9375,27,2126.25,False,False,258.33187935473694,qwen3.7-plus,,e8b46a7e2784d841ed99dabee524da0abc10f4fedcb07d4ceaa289faa18c7817,4b92c373bd44b80402f34b1ec17b5a2eb5c61525294c0fa813c88139e3b3ba4f,1,1.578918,2026-08-26T14:13:51.388905+00:00,2026-08-26T14:13:52.967823+00:00,1787753631.388905,1787753632.967823
QWEN37_F0,qwen37f0_af0e8b5712f44d5eec65,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,S1,stale,1,3,30,export_limit_update,medium,autumn,san_diego,15,81,20.25,175.0,250.0,-75.0,75.0,canonical_lower,75.0,True,6124f3babfc5c450625f91ad7f776fa9f582eff66a56383e278bf96f2d2a53dc,512.49915,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,236.87419249999834,4786.54954999995,False,0.0,0.0,True,411.87419249999834,411.87419249999834,40,4786.5495499999515,False,False,258.6976711666416,False,0.0,0.0,False,0.0,0.0,True,161.8741924999988,2260.8150299999743,False,0.0,0.0,True,336.8741924999988,336.8741924999988,27,2260.8150299999743,False,False,258.6976711666416,qwen3.7-plus,,2dc9ba47e7426fbb0cc7b713e578e401940b9ee709b03d3019b5fab93a32705b,23f2c09586d50b0bf0f2e1587ffa509c963ec1ed2c1e8eae492045310dcff06d,1,1.499004,2026-08-26T14:13:53.021099+00:00,2026-08-26T14:13:54.520103+00:00,1787753633.021099,1787753634.520103
QWEN37_F0,qwen37f0_af0e8b5712f44d5eec65,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,C2,canonical,2,4,30,export_limit_update,medium,autumn,san_diego,15,81,20.25,175.0,250.0,-75.0,75.0,canonical_lower,75.0,True,bd03a00cf572bfa572c5e4f1b61c2c0bf10fcf0df33b772b88baffb721390b5f,506.25,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,155.9375,2126.25,False,0.0,0.0,True,330.9375,330.9375,27,2126.25,False,False,258.33187935473694,False,0.0,0.0,False,0.0,0.0,True,155.9375,2126.25,False,0.0,0.0,True,330.9375,330.9375,27,2126.25,False,False,258.33187935473694,qwen3.7-plus,,e8b46a7e2784d841ed99dabee524da0abc10f4fedcb07d4ceaa289faa18c7817,4b92c373bd44b80402f34b1ec17b5a2eb5c61525294c0fa813c88139e3b3ba4f,1,1.663027,2026-08-26T14:13:54.544743+00:00,2026-08-26T14:13:56.207770+00:00,1787753634.544743,1787753636.20777
QWEN37_F0,qwen37f0_d3d6a8152a742a59fa9f,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,C1,canonical,1,1,43,power_limit_derating,medium,summer,fresno,4,92,23.0,350.0,250.0,100.0,100.0,canonical_higher,100.0,True,cbf814a71888caec86c9e74ed73ec0ac85b14c262e5a4cb5a0e4a48881de586c,310.5,False,True,True,True,False,False,False,0.0,0.0,True,51.84210526315729,404.60526315788553,False,0.0,0.0,False,0.0,0.0,True,301.8421052631573,-301.8421052631573,15,404.60526315788553,False,False,281.4547225394239,False,0.0,0.0,True,51.84210526315729,404.60526315788553,False,0.0,0.0,False,0.0,0.0,True,301.8421052631573,-301.8421052631573,15,404.60526315788553,False,False,281.4547225394239,qwen3.7-plus,,442815f9a079d83beaf7de6666b51c1a3e5d1c8dc33fb7ed1a236e5c5181d112,ff830597bda36dc9c9967433b1cabe725ba58dfe9937788f1adb9b947130784b,1,2.276143,2026-08-26T14:14:01.773148+00:00,2026-08-26T14:14:04.049291+00:00,1787753641.773148,1787753644.049291
QWEN37_F0,qwen37f0_d3d6a8152a742a59fa9f,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,S1,stale,1,2,43,power_limit_derating,medium,summer,fresno,4,92,23.0,350.0,250.0,100.0,100.0,canonical_higher,100.0,True,c1ce617d1dfc52dced716a8a9100b47b3bb14ce2cabefcea2d52ab374086c447,374.90000000000003,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,106.15499999999918,1509.0074999999651,False,0.0,0.0,True,281.1549999999992,281.1549999999992,28,1509.0074999999651,False,False,314.9155130934249,False,0.0,0.0,False,0.0,0.0,True,206.15500000000054,5592.611249999984,False,0.0,0.0,True,381.15500000000054,381.15500000000054,54,5592.611249999985,False,False,314.9155130934249,qwen3.7-plus,,e1f709aa3fac89434faa6c842c4c64b052c9026b3f7e975bee8c3092ceda8a6e,8aab552e97ab9fee113bc0e72298c9160b4e1adc9b666c54ae94e83af177160a,1,2.005475,2026-08-26T14:14:04.075623+00:00,2026-08-26T14:14:06.081098+00:00,1787753644.075623,1787753646.081098
QWEN37_F0,qwen37f0_d3d6a8152a742a59fa9f,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,C2,canonical,2,3,43,power_limit_derating,medium,summer,fresno,4,92,23.0,350.0,250.0,100.0,100.0,canonical_higher,100.0,True,cbf814a71888caec86c9e74ed73ec0ac85b14c262e5a4cb5a0e4a48881de586c,310.5,False,True,True,True,False,False,False,0.0,0.0,True,51.84210526315729,404.60526315788553,False,0.0,0.0,False,0.0,0.0,True,301.8421052631573,-301.8421052631573,15,404.60526315788553,False,False,281.4547225394239,False,0.0,0.0,True,51.84210526315729,404.60526315788553,False,0.0,0.0,False,0.0,0.0,True,301.8421052631573,-301.8421052631573,15,404.60526315788553,False,False,281.4547225394239,qwen3.7-plus,,442815f9a079d83beaf7de6666b51c1a3e5d1c8dc33fb7ed1a236e5c5181d112,ff830597bda36dc9c9967433b1cabe725ba58dfe9937788f1adb9b947130784b,1,7.177762,2026-08-26T14:14:06.107738+00:00,2026-08-26T14:14:13.285500+00:00,1787753646.107738,1787753653.2855
QWEN37_F0,qwen37f0_d3d6a8152a742a59fa9f,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,S2,stale,2,4,43,power_limit_derating,medium,summer,fresno,4,92,23.0,350.0,250.0,100.0,100.0,canonical_higher,100.0,True,c1ce617d1dfc52dced716a8a9100b47b3bb14ce2cabefcea2d52ab374086c447,374.90000000000003,False,True,True,True,False,False,False,0.0,0.0,False,0.0,0.0,True,106.15499999999918,1509.0074999999651,False,0.0,0.0,True,281.1549999999992,281.1549999999992,28,1509.0074999999651,False,False,314.9155130934249,False,0.0,0.0,False,0.0,0.0,True,206.15500000000054,5592.611249999984,False,0.0,0.0,True,381.15500000000054,381.15500000000054,54,5592.611249999985,False,False,314.9155130934249,qwen3.7-plus,,e1f709aa3fac89434faa6c842c4c64b052c9026b3f7e975bee8c3092ceda8a6e,8aab552e97ab9fee113bc0e72298c9160b4e1adc9b666c54ae94e83af177160a,1,2.099877,2026-08-26T14:14:13.311541+00:00,2026-08-26T14:14:15.411418+00:00,1787753653.311541,1787753655.411418
