tier,block_id,scenario_id,model_condition,branch,replay_type,max_trace_abs_diff,abs_diff_terminal_soc_kwh,abs_diff_terminal_signed_error_kwh,abs_diff_terminal_absolute_error_kwh,abs_diff_total_violation_energy,abs_diff_action_energy_kwh,abs_diff_physical_cost_usd,all_flag_matches,match_dynamic_constraints_ok,match_engineering_feasible,match_strict_feasible,match_violation_interval_count
QWEN37_F1,qwen37f1_3e0c5f963e869ad9b952,v2e2_16b5f26ad506f7afac02,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3e3b5704ff481994ec3a,v2e2_ea69a5744fe4489919e6,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3e3b5704ff481994ec3a,v2e2_ea69a5744fe4489919e6,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3e3b5704ff481994ec3a,v2e2_ea69a5744fe4489919e6,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3e3b5704ff481994ec3a,v2e2_ea69a5744fe4489919e6,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3e3b5704ff481994ec3a,v2e2_ea69a5744fe4489919e6,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3e3b5704ff481994ec3a,v2e2_ea69a5744fe4489919e6,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3e3b5704ff481994ec3a,v2e2_ea69a5744fe4489919e6,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3e3b5704ff481994ec3a,v2e2_ea69a5744fe4489919e6,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3f5c48b910488a8d5a3c,v2e2_a614c009acc530c12890,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3f5c48b910488a8d5a3c,v2e2_a614c009acc530c12890,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3f5c48b910488a8d5a3c,v2e2_a614c009acc530c12890,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3f5c48b910488a8d5a3c,v2e2_a614c009acc530c12890,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3f5c48b910488a8d5a3c,v2e2_a614c009acc530c12890,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3f5c48b910488a8d5a3c,v2e2_a614c009acc530c12890,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3f5c48b910488a8d5a3c,v2e2_a614c009acc530c12890,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_3f5c48b910488a8d5a3c,v2e2_a614c009acc530c12890,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_432cbcaad18dba17ba76,v2e2_d6701d548a93409fed9a,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_432cbcaad18dba17ba76,v2e2_d6701d548a93409fed9a,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_432cbcaad18dba17ba76,v2e2_d6701d548a93409fed9a,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_432cbcaad18dba17ba76,v2e2_d6701d548a93409fed9a,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_432cbcaad18dba17ba76,v2e2_d6701d548a93409fed9a,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_432cbcaad18dba17ba76,v2e2_d6701d548a93409fed9a,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_432cbcaad18dba17ba76,v2e2_d6701d548a93409fed9a,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_432cbcaad18dba17ba76,v2e2_d6701d548a93409fed9a,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_4377914064a64354900c,v2e2_6044c2cf8efb739eb457,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_4377914064a64354900c,v2e2_6044c2cf8efb739eb457,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_4377914064a64354900c,v2e2_6044c2cf8efb739eb457,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_4377914064a64354900c,v2e2_6044c2cf8efb739eb457,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_4377914064a64354900c,v2e2_6044c2cf8efb739eb457,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_4377914064a64354900c,v2e2_6044c2cf8efb739eb457,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_4377914064a64354900c,v2e2_6044c2cf8efb739eb457,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_4377914064a64354900c,v2e2_6044c2cf8efb739eb457,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_49f6c905ac62acd4334f,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_49f6c905ac62acd4334f,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_49f6c905ac62acd4334f,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_49f6c905ac62acd4334f,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_49f6c905ac62acd4334f,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_49f6c905ac62acd4334f,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_49f6c905ac62acd4334f,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_49f6c905ac62acd4334f,v2e2_07ecea8c63a586f9fa3b,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_55c1de52ece5fb0ef642,v2e2_25e030e6613f44a39649,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_55c1de52ece5fb0ef642,v2e2_25e030e6613f44a39649,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_55c1de52ece5fb0ef642,v2e2_25e030e6613f44a39649,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_55c1de52ece5fb0ef642,v2e2_25e030e6613f44a39649,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_55c1de52ece5fb0ef642,v2e2_25e030e6613f44a39649,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_55c1de52ece5fb0ef642,v2e2_25e030e6613f44a39649,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_55c1de52ece5fb0ef642,v2e2_25e030e6613f44a39649,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_55c1de52ece5fb0ef642,v2e2_25e030e6613f44a39649,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_56d4cec0083088dc9871,v2e2_d2a42e359dd264f920da,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_56d4cec0083088dc9871,v2e2_d2a42e359dd264f920da,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_56d4cec0083088dc9871,v2e2_d2a42e359dd264f920da,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_56d4cec0083088dc9871,v2e2_d2a42e359dd264f920da,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_56d4cec0083088dc9871,v2e2_d2a42e359dd264f920da,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_56d4cec0083088dc9871,v2e2_d2a42e359dd264f920da,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_56d4cec0083088dc9871,v2e2_d2a42e359dd264f920da,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_56d4cec0083088dc9871,v2e2_d2a42e359dd264f920da,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_57f5366dedb07226c3a5,v2e2_e87de31d325befcf7b51,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_57f5366dedb07226c3a5,v2e2_e87de31d325befcf7b51,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_57f5366dedb07226c3a5,v2e2_e87de31d325befcf7b51,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_57f5366dedb07226c3a5,v2e2_e87de31d325befcf7b51,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_57f5366dedb07226c3a5,v2e2_e87de31d325befcf7b51,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_57f5366dedb07226c3a5,v2e2_e87de31d325befcf7b51,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_57f5366dedb07226c3a5,v2e2_e87de31d325befcf7b51,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_57f5366dedb07226c3a5,v2e2_e87de31d325befcf7b51,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_5b84d1573b4ea848679e,v2e2_7f938d120000eec26457,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_5b84d1573b4ea848679e,v2e2_7f938d120000eec26457,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_5b84d1573b4ea848679e,v2e2_7f938d120000eec26457,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_5b84d1573b4ea848679e,v2e2_7f938d120000eec26457,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_5b84d1573b4ea848679e,v2e2_7f938d120000eec26457,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_5b84d1573b4ea848679e,v2e2_7f938d120000eec26457,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_5b84d1573b4ea848679e,v2e2_7f938d120000eec26457,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_5b84d1573b4ea848679e,v2e2_7f938d120000eec26457,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_63357aaa83e19fa548a0,v2e2_47a354a03084871e0ca3,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_63357aaa83e19fa548a0,v2e2_47a354a03084871e0ca3,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_63357aaa83e19fa548a0,v2e2_47a354a03084871e0ca3,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_63357aaa83e19fa548a0,v2e2_47a354a03084871e0ca3,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_63357aaa83e19fa548a0,v2e2_47a354a03084871e0ca3,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_63357aaa83e19fa548a0,v2e2_47a354a03084871e0ca3,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_63357aaa83e19fa548a0,v2e2_47a354a03084871e0ca3,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_63357aaa83e19fa548a0,v2e2_47a354a03084871e0ca3,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_69544ce973d15392cd7a,v2e2_1fd8536d13787e44dc17,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_69544ce973d15392cd7a,v2e2_1fd8536d13787e44dc17,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_69544ce973d15392cd7a,v2e2_1fd8536d13787e44dc17,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_69544ce973d15392cd7a,v2e2_1fd8536d13787e44dc17,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_69544ce973d15392cd7a,v2e2_1fd8536d13787e44dc17,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_69544ce973d15392cd7a,v2e2_1fd8536d13787e44dc17,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_69544ce973d15392cd7a,v2e2_1fd8536d13787e44dc17,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_69544ce973d15392cd7a,v2e2_1fd8536d13787e44dc17,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6b01671985e6ddfc0f52,v2e2_689fd81bd1f3eec1e27d,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6b01671985e6ddfc0f52,v2e2_689fd81bd1f3eec1e27d,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6b01671985e6ddfc0f52,v2e2_689fd81bd1f3eec1e27d,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6b01671985e6ddfc0f52,v2e2_689fd81bd1f3eec1e27d,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6b01671985e6ddfc0f52,v2e2_689fd81bd1f3eec1e27d,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6b01671985e6ddfc0f52,v2e2_689fd81bd1f3eec1e27d,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6b01671985e6ddfc0f52,v2e2_689fd81bd1f3eec1e27d,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6b01671985e6ddfc0f52,v2e2_689fd81bd1f3eec1e27d,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6ed136996be36b88de0c,v2e2_a26fd019af93d45104b8,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6ed136996be36b88de0c,v2e2_a26fd019af93d45104b8,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6ed136996be36b88de0c,v2e2_a26fd019af93d45104b8,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6ed136996be36b88de0c,v2e2_a26fd019af93d45104b8,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6ed136996be36b88de0c,v2e2_a26fd019af93d45104b8,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6ed136996be36b88de0c,v2e2_a26fd019af93d45104b8,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6ed136996be36b88de0c,v2e2_a26fd019af93d45104b8,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_6ed136996be36b88de0c,v2e2_a26fd019af93d45104b8,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_818f412579461024d2b0,v2e2_eabe3c90461f173e872b,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_818f412579461024d2b0,v2e2_eabe3c90461f173e872b,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_818f412579461024d2b0,v2e2_eabe3c90461f173e872b,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_818f412579461024d2b0,v2e2_eabe3c90461f173e872b,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_818f412579461024d2b0,v2e2_eabe3c90461f173e872b,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_818f412579461024d2b0,v2e2_eabe3c90461f173e872b,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_818f412579461024d2b0,v2e2_eabe3c90461f173e872b,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_818f412579461024d2b0,v2e2_eabe3c90461f173e872b,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_86c207b5817e368dedb6,v2e2_e6c8a896df3972a400a6,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_86c207b5817e368dedb6,v2e2_e6c8a896df3972a400a6,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_86c207b5817e368dedb6,v2e2_e6c8a896df3972a400a6,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_86c207b5817e368dedb6,v2e2_e6c8a896df3972a400a6,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_86c207b5817e368dedb6,v2e2_e6c8a896df3972a400a6,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_86c207b5817e368dedb6,v2e2_e6c8a896df3972a400a6,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_86c207b5817e368dedb6,v2e2_e6c8a896df3972a400a6,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_86c207b5817e368dedb6,v2e2_e6c8a896df3972a400a6,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_89848d513923ab2382f4,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,C1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_89848d513923ab2382f4,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,C1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_89848d513923ab2382f4,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,S1,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_89848d513923ab2382f4,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,S1,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_89848d513923ab2382f4,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,C2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_89848d513923ab2382f4,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,C2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_89848d513923ab2382f4,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,S2,carrier_consistent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
QWEN37_F1,qwen37f1_89848d513923ab2382f4,v2e2_7b2e0628b0d7b7a4badd,qwen37_plus_direct,S2,authoritative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
